metroplex4nDr1nDe1,1.230576,7.187606
metroplex1nDr1nDe1,0.523810,8.306808
metroplex5nDr0nDe2,1.761905,8.711979
metroplex2nDr0nDe2,2.142857,9.107831
metroplex1nDr0nDe1,2.889724,9.728068
metroplex2nDr1nDe1,1.095238,9.755080
metroplex4nDr0nDe1,1.619048,9.640119
metroplex5nDr1nDe1,3.493438,10.442238
metroplex3nDr0nDe2,5.571429,11.611505
metroplex5nDr0nDe1,6.581454,13.213792
metroplex0nDr0nDe2,3.142857,13.931895
metroplex3nDr0nDe1,1.619048,13.808208
metroplex0nDr0nDe3,8.263158,18.732457
metroplex3nDr0nDe3,4.040100,21.587831
metroplex2nDr0nDe3,8.398496,23.351397
metroplex1nDr0nDe2,2.032581,29.042786
metroplex5nDr0nDe3,3.889724,38.638435
metroplex4nDr0nDe2,13.904762,43.635381
metroplex4nDr0nDe3,5.029779,55.161617
metroplex1nDr0nDe3,4.230576,85.668799
#correct run, save the time and then print
airport0nDr0nDe1,0.285714,0.493372,0.791142,1.284514
airport0nDr1nDe0,0.000000,0.473355,0.809009,1.282364
airport1nDr1nDe0,0.000000,0.467771,0.702515,1.170286
airport1nDr0nDe1,0.190476,0.463796,0.836897,1.300693
airport3nDr1nDe0,0.000000,0.493986,0.764761,1.258747
airport4nDr1nDe0,0.000000,0.540753,0.715848,1.256601
airport5nDr1nDe1,0.320476,0.440968,0.796049,1.237017
airport3nDr0nDe1,0.666667,0.553795,0.843211,1.397006
airport1nDr0nDe2,0.476190,0.471166,0.950506,1.421672
airport0nDr0nDe2,0.380952,0.558392,0.916685,1.475077
airport5nDr0nDe3,0.857143,0.471674,0.814455,1.286129
airport4nDr0nDe1,0.190476,0.499311,0.834094,1.333405
airport5nDr1nDe0,0.000000,0.428048,0.905651,1.333699
airport3nDr1nDe1,0.190476,0.491225,0.970728,1.461953
airport2nDr0nDe2,0.761905,0.490980,1.069553,1.560533
airport2nDr1nDe0,0.000000,0.506600,1.082127,1.588727
airport5nDr0nDe1,0.571429,0.445890,1.048163,1.494053
airport0nDr1nDe1,0.190476,0.549999,1.103845,1.653844
airport4nDr0nDe2,0.666667,0.576213,0.933820,1.510033
airport1nDr0nDe3,0.857143,0.542433,1.005223,1.547656
airport1nDr1nDe1,0.095238,0.489912,1.185087,1.674999
airport2nDr0nDe1,0.333333,0.500190,1.162431,1.662621
airport5nDr0nDe2,0.380952,0.471610,1.123619,1.595229
airport2nDr0nDe3,0.476190,0.532808,1.313817,1.846625
airport2nDr1nDe1,0.333333,0.469694,1.370336,1.840030
airport4nDr0nDe3,0.809524,0.546651,1.342932,1.889583
airport3nDr0nDe2,0.619048,0.531699,1.535372,2.067071
airport0nDr0nDe3,1.142857,0.519692,1.622025,2.141717
airport4nDr1nDe1,0.333333,0.491375,1.622384,2.113759
airport3nDr0nDe3,1.428571,0.538353,1.696994,2.235347
grid0nDr1nDe0,0.000000,2.066960,1.629983,3.696943
grid4nDr1nDe0,0.000000,2.013731,1.498849,3.512580
grid3nDr1nDe0,0.000000,1.856823,1.831102,3.687925
grid2nDr1nDe0,0.000000,2.298360,1.765832,4.064192
grid5nDr1nDe0,0.000000,2.237766,1.803830,4.041596
grid1nDr1nDe0,0.000000,2.434473,2.209526,4.643999
grid2nDr1nDe1,0.285714,2.303513,2.844638,5.148151
grid5nDr0nDe1,0.666667,2.287758,2.939349,5.227107
grid0nDr1nDe1,0.849624,2.193735,3.389617,5.583352
grid0nDr0nDe1,0.761905,2.128625,3.582924,5.711549
grid4nDr0nDe1,1.087719,2.260788,3.335608,5.596396
grid1nDr0nDe1,1.000000,2.443539,3.395737,5.839276
grid3nDr0nDe1,0.230576,1.908395,3.827430,5.735825
grid3nDr1nDe1,0.516291,1.863041,4.026868,5.889909
grid5nDr1nDe1,2.684211,2.289023,3.629023,5.918046
grid4nDr0nDe2,0.476190,2.205178,4.054813,6.259991
grid2nDr0nDe2,0.889724,2.369899,4.227563,6.597462
grid2nDr0nDe1,0.714286,2.307343,4.965673,7.273016
grid1nDr0nDe2,1.461153,2.486540,5.777566,8.264106
grid0nDr0nDe2,0.666667,2.212513,7.383179,9.595692
grid4nDr1nDe1,0.468672,2.024352,7.795443,9.819795
grid3nDr0nDe2,3.095238,1.854756,8.302672,10.157428
grid0nDr0nDe3,2.182957,2.204989,8.451108,10.656097
grid1nDr1nDe1,0.714286,2.538254,8.884865,11.423119
grid4nDr0nDe3,1.619048,2.271423,9.945693,12.217116
grid5nDr0nDe2,1.809524,2.315229,10.081301,12.396530
grid2nDr0nDe3,1.095238,2.443651,10.959920,13.403571
grid5nDr0nDe3,2.706767,2.358964,11.150129,13.509093
grid3nDr0nDe3,3.992481,1.904696,17.510755,19.415451
grid1nDr0nDe3,2.095238,2.545042,20.040420,22.585462
metroplex0nDr1nDe0,0.000000,2.567283,2.236261,4.803544
metroplex2nDr1nDe0,0.000000,3.201442,1.514919,4.716361
metroplex5nDr1nDe0,0.000000,3.247357,1.577849,4.825206
metroplex3nDr1nDe0,0.000000,3.627934,1.684892,5.312826
metroplex1nDr1nDe0,0.000000,3.557316,1.889269,5.446585
metroplex2nDr0nDe1,1.047619,3.415143,2.144096,5.559239
metroplex0nDr0nDe1,0.666667,2.584466,3.894183,6.478649
metroplex3nDr1nDe1,0.523810,3.862000,2.396403,6.258403
metroplex4nDr1nDe0,0.000000,3.707898,2.677117,6.385015
metroplex0nDr1nDe1,2.095238,2.645905,4.636572,7.282477
metroplex4nDr1nDe1,1.230576,3.752143,3.301857,7.054000
metroplex1nDr1nDe1,0.523810,3.581753,4.511108,8.092861
metroplex5nDr0nDe2,1.761905,3.314969,5.041530,8.356499
metroplex2nDr0nDe2,2.142857,3.288105,5.851667,9.139772
metroplex4nDr0nDe1,1.619048,3.552667,5.720067,9.272734
metroplex1nDr0nDe1,2.889724,3.579043,6.222027,9.801070
metroplex2nDr1nDe1,1.095238,3.211231,6.536910,9.748141
metroplex5nDr1nDe1,3.493438,3.312481,6.893744,10.206225
metroplex3nDr0nDe2,5.571429,3.590148,7.677801,11.267949
metroplex0nDr0nDe2,3.142857,2.672470,11.100708,13.773178
metroplex5nDr0nDe1,6.581454,3.371825,10.245952,13.617777
metroplex3nDr0nDe1,1.619048,3.580980,10.186558,13.767538
metroplex0nDr0nDe3,8.263158,3.005099,16.076053,19.081152
metroplex3nDr0nDe3,4.040100,3.639633,18.474381,22.114014
metroplex2nDr0nDe3,8.398496,3.289030,20.135077,23.424107
metroplex1nDr0nDe2,2.032581,3.634243,26.097376,29.731619
metroplex5nDr0nDe3,3.889724,3.426732,33.839986,37.266718
metroplex4nDr0nDe2,13.904762,3.569609,39.594670,43.164279
metroplex4nDr0nDe3,5.029779,3.635674,50.562457,54.198131
metroplex1nDr0nDe3,4.230576,3.631156,80.241693,83.872849
#ridotto numero variabili dividendole in fissate e non fissate
airport0nDr0nDe1,0.285714,0.469742,0.862225,1.331967
airport0nDr1nDe0,0.000000,0.462866,0.878729,1.341595
airport4nDr1nDe0,0.000000,0.504530,0.717630,1.222160
airport5nDr0nDe1,0.571429,0.451319,0.888387,1.339706
airport5nDr0nDe2,0.380952,0.472230,0.942786,1.415016
airport1nDr1nDe1,0.095238,0.446852,1.155875,1.602727
airport1nDr0nDe3,0.857143,0.564248,1.037982,1.602230
airport3nDr1nDe1,0.190476,0.522018,1.022133,1.544151
airport5nDr1nDe0,0.000000,0.522176,1.025427,1.547603
airport1nDr1nDe0,0.000000,0.515313,1.279858,1.795171
airport1nDr0nDe1,0.190476,0.452015,1.448900,1.900915
airport2nDr1nDe0,0.000000,0.544471,1.364280,1.908751
airport0nDr0nDe2,0.380952,0.547492,1.601998,2.149490
airport2nDr1nDe1,0.333333,0.581069,1.323935,1.905004
airport4nDr1nDe1,0.333333,0.534442,1.581424,2.115866
airport3nDr0nDe2,0.619048,0.623639,1.585857,2.209496
airport5nDr0nDe3,0.857143,0.516089,1.675374,2.191463
airport1nDr0nDe2,0.476190,0.604660,1.732480,2.337140
airport4nDr0nDe1,0.190476,0.608073,1.686834,2.294907
airport3nDr1nDe0,0.000000,0.635217,1.706708,2.341925
airport4nDr0nDe2,0.666667,0.563628,1.757814,2.321442
airport4nDr0nDe3,0.809524,0.580516,1.757093,2.337609
airport3nDr0nDe1,0.666667,0.786473,1.584188,2.370661
airport0nDr1nDe1,0.190476,0.625626,1.894010,2.519636
airport5nDr1nDe1,0.320476,0.453368,1.947185,2.400553
airport2nDr0nDe1,0.333333,0.512603,1.967329,2.479932
airport2nDr0nDe3,0.476190,0.759651,1.898101,2.657752
airport2nDr0nDe2,0.761905,0.712930,2.086722,2.799652
airport3nDr0nDe3,1.428571,0.749944,2.508613,3.258557
airport0nDr0nDe3,1.142857,0.754703,2.774362,3.529065
grid0nDr1nDe0,0.000000,2.483271,1.626987,4.110258
grid5nDr1nDe0,0.000000,2.440387,1.661307,4.101694
grid4nDr1nDe0,0.000000,2.355653,1.831537,4.187190
grid3nDr1nDe0,0.000000,2.724963,1.786175,4.511138
metroplex2nDr1nDe0,0.000000,3.166741,1.473349,4.640090
grid5nDr0nDe1,0.666667,2.428011,3.098184,5.526195
grid2nDr1nDe0,0.000000,3.317383,2.616035,5.933418
grid0nDr0nDe1,0.761905,2.350850,3.763674,6.114524
metroplex0nDr1nDe0,0.000000,3.518772,2.410467,5.929239
grid0nDr1nDe1,0.849624,2.316331,4.188681,6.505012
grid1nDr1nDe0,0.000000,4.146226,2.374327,6.520553
metroplex3nDr1nDe0,0.000000,4.647059,1.694025,6.341084
grid2nDr1nDe1,0.285714,2.856945,3.745377,6.602322
metroplex5nDr1nDe0,0.000000,4.631741,1.707678,6.339419
grid4nDr1nDe1,0.468672,2.220467,4.442651,6.663118
grid3nDr0nDe1,0.230576,3.352408,3.367198,6.719606
metroplex3nDr1nDe1,0.523810,4.028631,2.492712,6.521343
metroplex0nDr0nDe1,0.666667,2.888871,3.797671,6.686542
grid4nDr0nDe1,1.087719,2.954702,3.895808,6.850510
grid2nDr0nDe1,0.714286,2.439379,4.750012,7.189391
metroplex2nDr0nDe1,1.047619,4.640162,2.319809,6.959971
grid1nDr0nDe1,1.000000,3.937170,3.754887,7.692057
metroplex1nDr1nDe0,0.000000,4.567709,2.999967,7.567676
grid4nDr0nDe3,1.619048,2.511939,5.338806,7.850745
grid2nDr0nDe2,0.889724,2.602242,5.450755,8.052997
metroplex0nDr1nDe1,2.095238,4.561240,3.424580,7.985820
grid5nDr1nDe1,2.684211,3.704030,4.444411,8.148441
metroplex4nDr1nDe0,0.000000,5.304859,2.980804,8.285663
metroplex2nDr1nDe1,1.095238,3.161785,5.273298,8.435083
grid1nDr0nDe2,1.461153,3.999317,5.043186,9.042503
metroplex4nDr1nDe1,1.230576,5.738253,3.451931,9.190184
metroplex1nDr1nDe1,0.523810,5.424932,3.914030,9.338962
grid0nDr0nDe2,0.666667,2.545348,7.652941,10.198289
grid3nDr1nDe1,0.516291,3.138553,6.906447,10.045000
grid5nDr0nDe2,1.809524,3.101366,7.193439,10.294805
metroplex4nDr0nDe1,1.619048,4.124437,7.412385,11.536822
metroplex3nDr0nDe2,5.571429,4.267276,7.589255,11.856531
metroplex5nDr1nDe1,3.493438,3.910808,8.127172,12.037980
grid3nDr0nDe2,3.095238,2.094585,10.278607,12.373192
metroplex3nDr0nDe1,1.619048,4.912660,8.700691,13.613351
grid1nDr1nDe1,0.714286,3.683650,10.271578,13.955228
metroplex5nDr0nDe2,1.761905,4.003326,10.179324,14.182650
grid4nDr0nDe2,0.476190,3.017597,11.697193,14.714790
metroplex1nDr0nDe1,2.889724,5.789681,9.122113,14.911794
metroplex2nDr0nDe2,2.142857,5.094427,10.454349,15.548776
grid0nDr0nDe3,2.182957,3.542270,12.685424,16.227694
metroplex0nDr0nDe2,3.142857,4.961776,11.181090,16.142866
grid2nDr0nDe3,1.095238,3.315523,13.480596,16.796119
metroplex5nDr0nDe1,6.581454,5.145700,14.753403,19.899103
grid3nDr0nDe3,3.992481,2.370454,19.634361,22.004815
metroplex5nDr0nDe3,3.889724,5.267775,18.378625,23.646400
metroplex3nDr0nDe3,4.040100,4.386021,19.746620,24.132641
grid1nDr0nDe3,2.095238,3.178155,23.080535,26.258690
metroplex2nDr0nDe3,8.398496,5.315510,24.288370,29.603880
metroplex1nDr0nDe2,2.032581,3.628665,29.201475,32.830140
metroplex0nDr0nDe3,8.263158,4.648901,30.200040,34.848941
metroplex4nDr0nDe3,5.029779,5.409328,32.641220,38.050548
grid5nDr0nDe3,2.706767,3.016395,45.631132,48.647527
metroplex1nDr0nDe3,4.230576,4.149748,66.215162,70.364910
metroplex4nDr0nDe2,13.904762,5.166726,269.702341,274.869067
#seed to 1

airport0nDr0nDe1,0.285714,0.541052,0.847683,1.388735
airport0nDr0nDe2,0.380952,0.518579,0.983972,1.502551
airport5nDr0nDe1,0.571429,0.507826,0.861005,1.368831
airport0nDr1nDe0,0.000000,0.484784,1.230962,1.715746
airport0nDr1nDe1,0.190476,0.550580,1.187244,1.737824
airport4nDr0nDe2,0.666667,0.542846,0.972147,1.514993
airport5nDr0nDe3,0.857143,0.557002,1.016340,1.573342
airport3nDr0nDe1,0.666667,0.529255,1.132322,1.661577
airport4nDr1nDe0,0.000000,0.578202,1.138665,1.716867
airport1nDr1nDe1,0.095238,0.517015,1.363806,1.880821
airport5nDr0nDe2,0.380952,0.595698,1.178112,1.773810
airport3nDr1nDe0,0.000000,0.518237,1.302797,1.821034
airport1nDr0nDe1,0.190476,0.512233,1.470554,1.982787
airport1nDr1nDe0,0.000000,0.625469,1.398217,2.023686
airport5nDr1nDe0,0.000000,0.526299,1.354355,1.880654
airport2nDr1nDe0,0.000000,0.487676,1.591639,2.079315
airport5nDr1nDe1,0.320476,0.590880,1.518976,2.109856
airport1nDr0nDe2,0.476190,0.603465,1.710641,2.314106
airport4nDr0nDe1,0.190476,0.514681,1.675150,2.189831
airport4nDr0nDe3,0.809524,0.721837,1.483034,2.204871
airport3nDr1nDe1,0.190476,0.657023,1.593011,2.250034
airport1nDr0nDe3,0.857143,0.656871,1.741875,2.398746
airport3nDr0nDe2,0.619048,0.645398,1.760034,2.405432
airport2nDr0nDe2,0.761905,0.633299,1.828634,2.461933
airport2nDr0nDe1,0.333333,0.492068,2.083024,2.575092
airport2nDr1nDe1,0.333333,0.516720,1.969820,2.486540
airport2nDr0nDe3,0.476190,0.571061,2.216921,2.787982
airport4nDr1nDe1,0.333333,0.765766,2.297075,3.062841
airport0nDr0nDe3,1.142857,0.564309,2.870041,3.434350
airport3nDr0nDe3,1.428571,0.813595,2.645045,3.458640
grid3nDr1nDe0,0.000000,1.987152,1.701175,3.688327
grid0nDr1nDe0,0.000000,2.499980,1.886152,4.386132
grid2nDr1nDe1,0.285714,2.492808,2.557176,5.049984
grid1nDr1nDe0,0.000000,2.517289,2.999875,5.517164
grid4nDr1nDe1,0.468672,2.129719,3.374072,5.503791
grid4nDr1nDe0,0.000000,3.642602,2.038153,5.680755
grid4nDr0nDe1,1.087719,2.235805,3.590303,5.826108
metroplex2nDr1nDe0,0.000000,4.243327,1.526268,5.769595
grid3nDr0nDe1,0.230576,2.019177,3.901831,5.921008
metroplex0nDr1nDe0,0.000000,2.849350,3.206954,6.056304
grid5nDr1nDe0,0.000000,4.084086,2.365176,6.449262
metroplex2nDr0nDe1,1.047619,4.119872,2.328155,6.448027
grid2nDr0nDe2,0.889724,2.564050,4.467579,7.031629
grid1nDr0nDe1,1.000000,2.577148,4.553649,7.130797
grid2nDr0nDe1,0.714286,2.560219,4.655522,7.215741
metroplex5nDr1nDe0,0.000000,5.321304,1.676537,6.997841
metroplex3nDr1nDe0,0.000000,5.476251,1.729304,7.205555
grid0nDr1nDe1,0.849624,2.895423,4.716696,7.612119
metroplex0nDr0nDe1,0.666667,3.479203,4.046623,7.525826
metroplex0nDr1nDe1,2.095238,3.909913,3.568640,7.478553
grid0nDr0nDe1,0.761905,3.700895,4.051267,7.752162
grid5nDr0nDe1,0.666667,2.455613,5.171059,7.626672
metroplex4nDr1nDe0,0.000000,4.846163,2.700144,7.546307
grid5nDr1nDe1,2.684211,4.150906,3.665862,7.816768
metroplex4nDr1nDe1,1.230576,3.901486,3.715128,7.616614
metroplex1nDr1nDe0,0.000000,4.931618,2.861580,7.793198
grid2nDr1nDe0,0.000000,4.152702,3.868412,8.021114
metroplex3nDr1nDe1,0.523810,5.526133,2.525788,8.051921
grid0nDr0nDe2,0.666667,3.702506,4.832125,8.534631
metroplex2nDr1nDe1,1.095238,3.731767,5.291166,9.022933
grid4nDr0nDe3,1.619048,3.615642,5.606386,9.222028
metroplex1nDr1nDe1,0.523810,5.377419,3.903560,9.280979
grid1nDr0nDe2,1.461153,2.694135,7.152527,9.846662
grid3nDr1nDe1,0.516291,3.311697,6.802573,10.114270
grid5nDr0nDe2,1.809524,3.258965,7.460968,10.719933
grid1nDr1nDe1,0.714286,3.052458,8.226449,11.278907
metroplex3nDr0nDe1,1.619048,5.502521,5.560931,11.063452
metroplex5nDr1nDe1,3.493438,4.668578,6.491432,11.160010
metroplex1nDr0nDe1,2.889724,4.318520,7.235181,11.553701
grid4nDr0nDe2,0.476190,3.699655,8.459019,12.158674
grid3nDr0nDe2,3.095238,2.077981,10.591093,12.669074
metroplex3nDr0nDe2,5.571429,4.413927,8.813331,13.227258
grid0nDr0nDe3,2.182957,3.705814,10.453630,14.159444
metroplex5nDr0nDe2,1.761905,4.967517,8.876292,13.843809
grid2nDr0nDe3,1.095238,2.723800,12.100383,14.824183
metroplex2nDr0nDe2,2.142857,5.306822,9.471567,14.778389
metroplex4nDr0nDe1,1.619048,5.488472,10.126702,15.615174
grid3nDr0nDe3,3.992481,2.119454,18.850260,20.969714
metroplex5nDr0nDe1,6.581454,4.500755,16.593286,21.094041
metroplex3nDr0nDe3,4.040100,4.489425,19.265490,23.754915
grid1nDr0nDe3,2.095238,3.268281,22.631758,25.900039
metroplex2nDr0nDe3,8.398496,3.880919,22.617907,26.498826
metroplex0nDr0nDe2,3.142857,3.504497,24.683426,28.187923
metroplex0nDr0nDe3,8.263158,3.735873,28.680756,32.416629
metroplex1nDr0nDe2,2.032581,4.962952,32.719573,37.682525
metroplex4nDr0nDe3,5.029779,4.506510,33.938012,38.444522
metroplex5nDr0nDe3,3.889724,4.385084,36.911515,41.296599
metroplex1nDr0nDe3,4.230576,4.610160,60.152280,64.762440
grid5nDr0nDe3,2.706767,2.540818,72.700675,75.241493
metroplex4nDr0nDe2,13.904762,3.828089,749.070525,752.898614
#reduced passFirst variables
airport0nDr0nDe1,0.285714,0.571670,0.852063,1.423733
airport5nDr0nDe1,0.571429,0.396578,0.779843,1.176421
airport5nDr0nDe2,0.380952,0.421644,0.765033,1.186677
airport2nDr1nDe0,0.000000,0.403139,0.940063,1.343202
airport4nDr1nDe0,0.000000,0.676604,0.674915,1.351519
airport0nDr1nDe1,0.190476,0.435428,1.079070,1.514498
airport5nDr0nDe3,0.857143,0.531175,0.956385,1.487560
airport1nDr0nDe1,0.190476,0.463459,1.191129,1.654588
airport5nDr1nDe1,0.320476,0.572408,0.979364,1.551772
airport2nDr0nDe1,0.333333,0.484914,1.218712,1.703626
airport0nDr1nDe0,0.000000,0.531169,1.336583,1.867752
airport0nDr0nDe2,0.380952,0.483591,1.493126,1.976717
airport2nDr0nDe2,0.761905,0.617517,1.092624,1.710141
airport1nDr1nDe0,0.000000,0.528727,1.387708,1.916435
airport1nDr1nDe1,0.095238,0.670204,1.292875,1.963079
airport4nDr0nDe3,0.809524,0.496999,1.363841,1.860840
airport3nDr1nDe0,0.000000,0.662033,1.337969,2.000002
airport3nDr1nDe1,0.190476,0.556649,1.513212,2.069861
airport1nDr0nDe2,0.476190,0.550250,1.594560,2.144810
airport4nDr0nDe1,0.190476,0.793986,1.262671,2.056657
airport4nDr0nDe2,0.666667,0.594032,1.654598,2.248630
airport3nDr0nDe1,0.666667,0.794303,1.426468,2.220771
airport1nDr0nDe3,0.857143,0.684915,1.660607,2.345522
airport0nDr0nDe3,1.142857,0.537748,1.927421,2.465169
airport5nDr1nDe0,0.000000,0.444466,2.046917,2.491383
airport2nDr1nDe1,0.333333,0.446071,2.139301,2.585372
airport4nDr1nDe1,0.333333,0.506061,2.118701,2.624762
airport3nDr0nDe2,0.619048,0.576189,2.259685,2.835874
airport2nDr0nDe3,0.476190,0.677677,2.261138,2.938815
airport3nDr0nDe3,1.428571,0.626216,2.735879,3.362095
grid3nDr1nDe0,0.000000,1.895834,1.698800,3.594634
